timestamp_ns,bsm_cycles,bsm_deadline_miss,provision_ok,provision_fail,last_keygen_ms,last_enroll_ms,last_pseudonym_ms,last_bsm_sign_ms,max_bsm_sign_ms,last_mutex_wait_ms,max_mutex_wait_ms,last_crl_check_ms,max_crl_check_ms,revoke_request_ms
689693528073,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
690693714427,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
691700099126,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
692717893682,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
693727046642,9,1,1,0,1.786,168.242,2909.922,0.084,0.191,0.000,0.000,0.000,0.000,0.000
694750498909,20,1,1,0,1.786,168.242,2909.922,0.298,0.298,0.000,0.000,0.000,0.000,0.000
695751521404,30,1,1,0,1.786,168.242,2909.922,0.092,0.298,0.000,0.000,0.000,0.000,0.000
696751754962,40,1,1,0,1.786,168.242,2909.922,0.100,0.298,0.000,0.000,0.000,0.000,0.000
697752981190,50,1,1,0,1.786,168.242,2909.922,0.092,0.298,0.000,0.000,0.000,0.000,0.000
698753243959,60,1,1,0,1.786,168.242,2909.922,0.077,0.298,0.000,0.000,0.000,0.000,0.000
699753462463,70,1,1,0,1.786,168.242,2909.922,0.046,0.298,0.000,0.000,0.000,0.000,0.000
700753797855,80,1,1,0,1.786,168.242,2909.922,0.062,0.298,0.000,0.000,0.000,0.000,0.000
701754217120,90,1,2,0,0.598,132.453,2892.738,0.063,0.298,0.000,0.000,0.000,0.000,0.000
702754582876,100,1,2,0,0.598,132.453,2892.738,0.130,0.298,0.000,0.000,0.000,0.000,0.000
703757306591,110,1,2,0,0.598,132.453,2892.738,0.071,0.298,0.000,0.000,0.000,0.000,0.000
704763698211,119,1,2,0,0.598,132.453,2892.738,0.150,0.298,0.000,0.000,0.000,0.000,0.000
705764237602,129,1,2,0,0.598,132.453,2892.738,0.144,0.298,0.000,0.000,0.000,0.000,0.000
706764441281,138,1,2,0,0.598,132.453,2892.738,0.058,0.298,0.000,0.000,0.000,0.000,0.000
707764613898,147,1,2,0,0.598,132.453,2892.738,0.096,0.298,0.000,0.000,0.000,0.000,0.000
708765983813,157,1,2,0,0.598,132.453,2892.738,0.114,0.298,0.000,0.000,0.000,0.000,0.000
709766241609,166,1,3,0,1.290,178.711,3007.165,0.092,0.298,0.000,0.000,0.000,0.000,0.000
710766436055,176,1,3,0,1.290,178.711,3007.165,0.140,0.298,0.000,0.000,0.000,0.000,0.000
711766841291,186,1,3,0,1.290,178.711,3007.165,0.096,0.298,0.000,0.000,0.000,0.000,0.000
712770113791,196,1,3,0,1.290,178.711,3007.165,0.141,0.298,0.000,0.000,0.000,0.000,0.000
713772592116,206,1,3,0,1.290,178.711,3007.165,0.168,0.298,0.000,0.000,0.000,0.000,0.000
714773277311,216,1,3,0,1.290,178.711,3007.165,0.096,0.298,0.000,0.000,0.000,0.000,0.000
715773863809,225,1,3,0,1.290,178.711,3007.165,0.059,0.298,0.000,0.000,0.000,0.000,0.000
716774625583,235,1,3,0,1.290,178.711,3007.165,0.077,0.298,0.000,0.000,0.000,0.000,0.000
717777416705,245,1,4,0,0.797,136.635,3020.865,0.060,0.298,0.000,0.000,0.000,0.000,0.000
718777620111,255,1,4,0,0.797,136.635,3020.865,0.086,0.298,0.000,0.000,0.000,0.000,0.000
719777924215,265,1,4,0,0.797,136.635,3020.865,0.057,0.298,0.000,0.000,0.000,0.000,0.000
720797921016,275,1,4,0,0.797,136.635,3020.865,0.092,0.298,0.000,0.000,0.000,0.000,0.000
721809489861,285,1,4,0,0.797,136.635,3020.865,0.093,0.298,0.000,0.000,0.000,0.000,0.000
722810306285,295,1,4,0,0.797,136.635,3020.865,0.102,0.298,0.000,0.000,0.000,0.000,0.000
723811587938,304,2,4,0,0.797,136.635,3020.865,0.092,0.298,0.000,0.000,0.000,0.000,0.000
724812354423,314,2,4,0,0.797,136.635,3020.865,0.104,0.298,0.000,0.000,0.000,0.000,0.000
725816909912,324,2,5,0,0.799,126.531,2877.480,0.085,0.298,0.000,0.000,0.000,0.000,142.203
726845890340,334,2,5,0,0.799,126.531,2877.480,0.062,0.298,0.000,0.000,0.000,0.000,142.203
727846119356,344,2,5,0,0.799,126.531,2877.480,0.090,0.298,0.000,0.000,0.000,0.000,142.203
728848499563,354,2,5,0,0.799,126.531,2877.480,0.091,0.298,0.000,0.000,0.000,0.000,142.203
729899587124,364,2,5,0,0.799,126.531,2877.480,0.153,0.298,0.000,0.000,0.000,0.000,142.203
730900110585,374,2,5,0,0.799,126.531,2877.480,0.080,0.298,0.000,0.000,0.000,0.000,142.203
