timestamp_ns,bsm_cycles,bsm_deadline_miss,provision_ok,provision_fail,last_keygen_ms,last_enroll_ms,last_pseudonym_ms,last_bsm_sign_ms,max_bsm_sign_ms,last_mutex_wait_ms,max_mutex_wait_ms,last_crl_check_ms,max_crl_check_ms,revoke_request_ms
1105344546368,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1106346964799,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1107348634446,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1108349015368,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1109349412365,8,1,1,0,1.875,155.848,3020.227,0.088,0.172,0.000,0.000,0.000,0.000,0.000
1110349584493,18,1,1,0,1.875,155.848,3020.227,0.145,0.172,0.000,0.000,0.000,0.000,0.000
1111349804445,28,1,1,0,1.875,155.848,3020.227,0.076,0.172,0.000,0.000,0.000,0.000,0.000
1112349961450,38,1,1,0,1.875,155.848,3020.227,0.141,0.172,0.000,0.000,0.000,0.000,0.000
1113350116228,48,1,1,0,1.875,155.848,3020.227,0.087,0.172,0.000,0.000,0.000,0.000,0.000
1114350273537,58,1,1,0,1.875,155.848,3020.227,0.085,0.172,0.000,0.000,0.000,0.000,0.000
1115350540724,68,1,1,0,1.875,155.848,3020.227,0.074,0.172,0.000,0.000,0.000,0.000,0.000
1116352074256,78,1,1,0,1.875,155.848,3020.227,0.248,0.248,0.000,0.000,0.000,0.000,0.000
1117352635414,88,1,2,0,0.689,143.383,3379.679,0.068,0.248,0.000,0.000,0.000,0.000,0.000
1118353862923,98,1,2,0,0.689,143.383,3379.679,0.070,0.248,0.000,0.000,0.000,0.000,0.000
1119354028910,108,1,2,0,0.689,143.383,3379.679,0.068,0.318,0.000,0.000,0.000,0.000,0.000
1120354192243,118,1,2,0,0.689,143.383,3379.679,0.075,0.318,0.000,0.000,0.000,0.000,0.000
1121354434224,128,1,2,0,0.689,143.383,3379.679,0.073,0.318,0.000,0.000,0.000,0.000,0.000
1122354663670,138,1,2,0,0.689,143.383,3379.679,0.065,0.318,0.000,0.000,0.000,0.000,0.000
1123354900009,148,1,2,0,0.689,143.383,3379.679,0.136,0.318,0.000,0.000,0.000,0.000,0.000
1124355292363,158,1,2,0,0.689,143.383,3379.679,0.063,0.318,0.000,0.000,0.000,0.000,0.000
1125356619972,168,1,2,0,0.689,143.383,3379.679,0.068,0.318,0.000,0.000,0.000,0.000,0.000
1126362189446,178,1,3,0,0.644,151.662,3206.466,0.074,0.318,0.000,0.000,0.000,0.000,0.000
1127362358132,188,1,3,0,0.644,151.662,3206.466,0.075,0.318,0.000,0.000,0.000,0.000,0.000
1128362525523,198,1,3,0,0.644,151.662,3206.466,0.081,0.318,0.000,0.000,0.000,0.000,0.000
1129362708389,208,1,3,0,0.644,151.662,3206.466,0.141,0.318,0.000,0.000,0.000,0.000,0.000
1130362979714,219,1,3,0,0.644,151.662,3206.466,0.081,0.318,0.000,0.000,0.000,0.000,0.000
1131364582426,229,1,3,0,0.644,151.662,3206.466,0.079,0.318,0.000,0.000,0.000,0.000,0.000
1132365756551,239,1,3,0,0.644,151.662,3206.466,0.084,0.318,0.000,0.000,0.000,0.000,0.000
1133366625978,249,1,3,0,0.644,151.662,3206.466,0.076,0.318,0.000,0.000,0.000,0.000,0.000
1134366899620,259,1,4,0,0.935,156.890,3278.732,0.128,0.318,0.000,0.000,0.000,0.000,0.000
1135367032427,269,1,4,0,0.935,156.890,3278.732,0.061,0.318,0.000,0.000,0.000,0.000,0.000
1136367177721,279,1,4,0,0.935,156.890,3278.732,0.070,0.318,0.000,0.000,0.000,0.000,0.000
1137367353454,289,1,4,0,0.935,156.890,3278.732,0.066,0.318,0.000,0.000,0.000,0.000,0.000
1138367554177,299,1,4,0,0.935,156.890,3278.732,0.071,0.318,0.000,0.000,0.000,0.000,0.000
1139367903421,308,2,4,0,0.935,156.890,3278.732,0.089,0.318,0.000,0.000,0.000,0.000,0.000
1140369924158,318,2,4,0,0.935,156.890,3278.732,0.078,0.318,0.000,0.000,0.000,0.000,0.000
1141370853275,328,2,4,0,0.935,156.890,3278.732,0.140,0.318,0.000,0.000,0.000,0.000,0.000
1142371579397,338,2,5,0,0.603,210.957,3103.607,0.074,0.318,0.000,0.000,0.000,0.000,145.534
1143371763758,347,2,5,0,0.603,210.957,3103.607,0.077,0.318,0.000,0.000,0.000,0.000,145.534
