timestamp_ns,bsm_cycles,bsm_deadline_miss,provision_ok,provision_fail,last_keygen_ms,last_enroll_ms,last_pseudonym_ms,last_bsm_sign_ms,max_bsm_sign_ms,last_mutex_wait_ms,max_mutex_wait_ms,last_crl_check_ms,max_crl_check_ms,revoke_request_ms
1108417833524,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1109418038022,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1110418198955,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1111418312451,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1112418435028,9,1,1,0,3.114,157.038,2947.012,0.084,0.117,0.000,0.000,0.000,0.000,0.000
1113418572111,19,1,1,0,3.114,157.038,2947.012,0.092,0.154,0.000,0.000,0.000,0.000,0.000
1114418688333,29,1,1,0,3.114,157.038,2947.012,0.089,0.154,0.000,0.000,0.000,0.000,0.000
1115420064641,39,1,1,0,3.114,157.038,2947.012,0.092,0.171,0.000,0.000,0.000,0.000,0.000
1116420521359,49,1,1,0,3.114,157.038,2947.012,0.094,0.171,0.000,0.000,0.000,0.000,0.000
1117420750516,59,1,1,0,3.114,157.038,2947.012,0.071,0.171,0.000,0.000,0.000,0.000,0.000
1118423777519,69,1,1,0,3.114,157.038,2947.012,0.078,0.171,0.000,0.000,0.000,0.000,0.000
1119424092880,79,1,1,0,3.114,157.038,2947.012,0.164,0.171,0.000,0.000,0.000,0.000,0.000
1120424314202,89,1,2,0,0.642,175.001,3051.238,0.133,0.171,0.000,0.000,0.000,0.000,0.000
1121424528051,99,1,2,0,0.642,175.001,3051.238,0.134,0.171,0.000,0.000,0.000,0.000,0.000
1122424711800,109,1,2,0,0.642,175.001,3051.238,0.062,0.198,0.000,0.000,0.000,0.000,0.000
1123424898711,119,1,2,0,0.642,175.001,3051.238,0.062,0.198,0.000,0.000,0.000,0.000,0.000
1124427775663,129,1,2,0,0.642,175.001,3051.238,0.084,0.198,0.000,0.000,0.000,0.000,0.000
1125429850903,139,1,2,0,0.642,175.001,3051.238,0.080,0.198,0.000,0.000,0.000,0.000,0.000
1126435473754,149,1,2,0,0.642,175.001,3051.238,0.067,0.198,0.000,0.000,0.000,0.000,0.000
1127435620493,159,1,2,0,0.642,175.001,3051.238,0.076,0.198,0.000,0.000,0.000,0.000,0.000
1128435749771,169,1,3,0,0.587,145.582,3040.704,0.127,0.198,0.000,0.000,0.000,0.000,0.000
1129435866792,179,1,3,0,0.587,145.582,3040.704,0.098,0.198,0.000,0.000,0.000,0.000,0.000
1130435995798,190,1,3,0,0.587,145.582,3040.704,0.086,0.198,0.000,0.000,0.000,0.000,0.000
1131441126651,199,1,3,0,0.587,145.582,3040.704,0.072,0.198,0.000,0.000,0.000,0.000,0.000
1132441299389,209,1,3,0,0.587,145.582,3040.704,0.105,0.198,0.000,0.000,0.000,0.000,0.000
1133441495293,219,1,3,0,0.587,145.582,3040.704,0.080,0.198,0.000,0.000,0.000,0.000,0.000
1134441695331,229,1,3,0,0.587,145.582,3040.704,0.068,0.198,0.000,0.000,0.000,0.000,0.000
1135441812626,239,1,3,0,0.587,145.582,3040.704,0.090,0.198,0.000,0.000,0.000,0.000,0.000
1136441966456,249,1,4,0,0.615,138.471,3189.840,0.066,0.198,0.000,0.000,0.000,0.000,0.000
1137442137170,260,1,4,0,0.615,138.471,3189.840,0.064,0.198,0.000,0.000,0.000,0.000,0.000
1138442272187,270,1,4,0,0.615,138.471,3189.840,0.127,0.295,0.000,0.000,0.000,0.000,0.000
