timestamp_ns,bsm_cycles,bsm_deadline_miss,provision_ok,provision_fail,last_keygen_ms,last_enroll_ms,last_pseudonym_ms,last_bsm_sign_ms,max_bsm_sign_ms,last_mutex_wait_ms,max_mutex_wait_ms,last_crl_check_ms,max_crl_check_ms,revoke_request_ms
1114435652171,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1115435886823,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1116436294541,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1117436438566,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1118436572175,7,1,1,0,1.745,140.981,3181.465,0.069,0.085,0.000,0.000,0.000,0.000,0.000
1119436689131,16,1,1,0,1.745,140.981,3181.465,0.141,0.144,0.000,0.000,0.000,0.000,0.000
1120436883041,26,1,1,0,1.745,140.981,3181.465,0.192,0.192,0.000,0.000,0.000,0.000,0.000
1121437019353,37,1,1,0,1.745,140.981,3181.465,0.086,0.192,0.000,0.000,0.000,0.000,0.000
1122437129893,47,1,1,0,1.745,140.981,3181.465,0.095,0.279,0.000,0.000,0.000,0.000,0.000
1123437315683,56,1,1,0,1.745,140.981,3181.465,0.096,0.279,0.000,0.000,0.000,0.000,0.000
1124437525372,66,1,1,0,1.745,140.981,3181.465,0.062,0.279,0.000,0.000,0.000,0.000,0.000
1125437745382,75,1,1,0,1.745,140.981,3181.465,0.076,0.279,0.000,0.000,0.000,0.000,0.000
1126437965360,85,1,2,0,0.700,141.681,3155.794,0.136,0.279,0.000,0.000,0.000,0.000,0.000
1127438082136,95,1,2,0,0.700,141.681,3155.794,0.229,0.279,0.000,0.000,0.000,0.000,0.000
1128438189963,105,1,2,0,0.700,141.681,3155.794,0.066,0.279,0.000,0.000,0.000,0.000,0.000
1129438298939,115,1,2,0,0.700,141.681,3155.794,0.078,0.279,0.000,0.000,0.000,0.000,0.000
1130438413367,125,1,2,0,0.700,141.681,3155.794,0.060,0.279,0.000,0.000,0.000,0.000,0.000
1131438671833,135,1,2,0,0.700,141.681,3155.794,0.107,0.279,0.000,0.000,0.000,0.000,0.000
1132438896054,145,1,2,0,0.700,141.681,3155.794,0.082,0.279,0.000,0.000,0.000,0.000,0.000
1133439123414,154,1,2,0,0.700,141.681,3155.794,0.063,0.279,0.000,0.000,0.000,0.000,0.000
1134439880588,164,1,3,0,0.663,152.042,3135.936,0.066,0.279,0.000,0.000,0.000,0.000,0.000
1135440040912,173,1,3,0,0.663,152.042,3135.936,0.060,0.279,0.000,0.000,0.000,0.000,0.000
1136440164556,184,1,3,0,0.663,152.042,3135.936,0.071,0.279,0.000,0.000,0.000,0.000,0.000
1137440303599,194,1,3,0,0.663,152.042,3135.936,0.064,0.279,0.000,0.000,0.000,0.000,0.000
1138440446161,204,1,3,0,0.663,152.042,3135.936,0.064,0.279,0.000,0.000,0.000,0.000,0.000
1139440676766,213,1,3,0,0.663,152.042,3135.936,0.081,0.279,0.000,0.000,0.000,0.000,0.000
1140440904535,223,1,3,0,0.663,152.042,3135.936,0.133,0.279,0.000,0.000,0.000,0.000,0.000
1141442419969,233,1,3,0,0.663,152.042,3135.936,0.064,0.279,0.000,0.000,0.000,0.000,0.000
1142447405867,242,1,3,0,0.663,152.042,3135.936,0.061,0.279,0.000,0.000,0.000,0.000,0.000
1143447554973,252,1,4,0,0.567,144.254,2990.364,0.103,0.279,0.000,0.000,0.000,0.000,0.000
1144447713726,262,1,4,0,0.567,144.254,2990.364,0.065,0.279,0.000,0.000,0.000,0.000,0.000
