timestamp_ns,bsm_cycles,bsm_deadline_miss,provision_ok,provision_fail,last_keygen_ms,last_enroll_ms,last_pseudonym_ms,last_bsm_sign_ms,max_bsm_sign_ms,last_mutex_wait_ms,max_mutex_wait_ms,last_crl_check_ms,max_crl_check_ms,revoke_request_ms
1110424842856,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1111424955632,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1112425062899,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1113425177599,2,1,1,0,2.959,145.019,2690.648,0.018,0.094,0.000,0.000,0.000,0.000,0.000
1114425292479,12,1,1,0,2.959,145.019,2690.648,0.147,0.147,0.000,0.000,0.000,0.000,0.000
1115425464035,22,1,1,0,2.959,145.019,2690.648,0.140,0.147,0.000,0.000,0.000,0.000,0.000
1116425655584,32,1,1,0,2.959,145.019,2690.648,0.094,0.147,0.000,0.000,0.000,0.000,0.000
1117425773333,42,1,1,0,2.959,145.019,2690.648,0.100,0.156,0.000,0.000,0.000,0.000,0.000
1118425889476,51,1,1,0,2.959,145.019,2690.648,0.096,0.156,0.000,0.000,0.000,0.000,0.000
1119425998828,61,1,1,0,2.959,145.019,2690.648,0.059,0.182,0.000,0.000,0.000,0.000,0.000
1120426097097,71,1,1,0,2.959,145.019,2690.648,0.060,0.182,0.000,0.000,0.000,0.000,0.000
1121426266557,81,1,2,0,0.593,141.305,2830.647,0.108,0.182,0.000,0.000,0.000,0.000,0.000
1122426428960,91,1,2,0,0.593,141.305,2830.647,0.136,0.182,0.000,0.000,0.000,0.000,0.000
1123426688208,101,1,2,0,0.593,141.305,2830.647,0.090,0.182,0.000,0.000,0.000,0.000,0.000
1124427788479,111,1,2,0,0.593,141.305,2830.647,0.064,0.182,0.000,0.000,0.000,0.000,0.000
1125433195721,121,1,2,0,0.593,141.305,2830.647,0.080,0.182,0.000,0.000,0.000,0.000,0.000
1126436209573,131,1,2,0,0.593,141.305,2830.647,0.091,0.182,0.000,0.000,0.000,0.000,0.000
1127436327475,141,1,2,0,0.593,141.305,2830.647,0.072,0.182,0.000,0.000,0.000,0.000,0.000
1128436435263,151,1,2,0,0.593,141.305,2830.647,0.096,0.182,0.000,0.000,0.000,0.000,0.000
1129436558135,161,1,3,0,1.749,158.155,2901.750,0.148,0.182,0.000,0.000,0.000,0.000,0.000
1130436716516,171,1,3,0,1.749,158.155,2901.750,0.078,0.182,0.000,0.000,0.000,0.000,0.000
1131436840717,181,1,3,0,1.749,158.155,2901.750,0.077,0.225,0.000,0.000,0.000,0.000,0.000
1132437285994,190,1,3,0,1.749,158.155,2901.750,0.137,0.225,0.000,0.000,0.000,0.000,0.000
1133438082376,200,1,3,0,1.749,158.155,2901.750,0.132,0.225,0.000,0.000,0.000,0.000,0.000
1134438272608,210,1,3,0,1.749,158.155,2901.750,0.095,0.225,0.000,0.000,0.000,0.000,0.000
1135438389768,220,1,3,0,1.749,158.155,2901.750,0.071,0.225,0.000,0.000,0.000,0.000,0.000
1136438506389,230,1,3,0,1.749,158.155,2901.750,0.070,0.225,0.000,0.000,0.000,0.000,0.000
1137438621005,240,1,4,0,0.668,144.125,2921.979,0.091,0.225,0.000,0.000,0.000,0.000,0.000
1138438730815,250,1,4,0,0.668,144.125,2921.979,0.095,0.225,0.000,0.000,0.000,0.000,0.000
1139442442331,260,1,4,0,0.668,144.125,2921.979,0.065,0.225,0.000,0.000,0.000,0.000,0.000
1140442612048,269,1,4,0,0.668,144.125,2921.979,0.071,0.225,0.000,0.000,0.000,0.000,0.000
1141443023618,279,1,4,0,0.668,144.125,2921.979,0.103,0.225,0.000,0.000,0.000,0.000,0.000
1142444184310,289,1,4,0,0.668,144.125,2921.979,0.072,0.225,0.000,0.000,0.000,0.000,0.000
1143444336994,297,1,4,0,0.668,144.125,2921.979,0.078,0.225,0.000,0.000,0.000,0.000,0.000
1144444516166,308,2,4,0,0.668,144.125,2921.979,0.058,0.225,0.000,0.000,0.000,0.000,0.000
1145444726893,318,2,4,0,0.668,144.125,2921.979,0.048,0.225,0.000,0.000,0.000,0.000,0.000
1146444906481,328,2,4,0,0.668,144.125,2921.979,0.064,0.225,0.000,0.000,0.000,0.000,0.000
1147445104453,338,2,5,0,0.961,153.235,4149.753,0.082,0.225,0.000,0.000,0.000,0.000,133.046
1148449182166,348,2,5,0,0.961,153.235,4149.753,0.068,0.225,0.000,0.000,0.000,0.000,133.046
1149452302794,358,2,5,0,0.961,153.235,4149.753,0.085,0.225,0.000,0.000,0.000,0.000,133.046
1150452488012,368,2,5,0,0.961,153.235,4149.753,0.089,0.225,0.000,0.000,0.000,0.000,133.046
1151452743525,377,2,5,0,0.961,153.235,4149.753,0.081,0.225,0.000,0.000,0.000,0.000,133.046
1152452896595,387,2,5,0,0.961,153.235,4149.753,0.080,0.272,0.000,0.000,0.000,0.000,133.046
1153453051087,397,2,5,0,0.961,153.235,4149.753,0.139,0.272,0.000,0.000,0.000,0.000,133.046
1154453228593,407,2,5,0,0.961,153.235,4149.753,0.060,0.272,0.000,0.000,0.000,0.000,133.046
1155453385039,417,2,6,0,1.146,150.677,2882.323,0.074,0.272,0.000,0.000,0.000,0.000,0.000
1156455002035,427,2,6,0,1.146,150.677,2882.323,0.092,0.272,0.000,0.000,0.000,0.000,0.000
1157455207015,437,2,6,0,1.146,150.677,2882.323,0.101,0.272,0.000,0.000,0.000,0.000,0.000
1158455382891,446,2,6,0,1.146,150.677,2882.323,0.109,0.272,0.000,0.000,0.000,0.000,0.000
1159457010522,456,2,6,0,1.146,150.677,2882.323,0.073,0.272,0.000,0.000,0.000,0.000,0.000
1160459263176,466,2,6,0,1.146,150.677,2882.323,0.133,0.272,0.000,0.000,0.000,0.000,0.000
1161459391965,476,2,6,0,1.146,150.677,2882.323,0.065,0.272,0.000,0.000,0.000,0.000,0.000
1162459511672,486,2,6,0,1.146,150.677,2882.323,0.074,0.272,0.000,0.000,0.000,0.000,0.000
1163459637399,496,2,6,0,1.146,150.677,2882.323,0.065,0.272,0.000,0.000,0.000,0.000,0.000
1164463287432,506,2,7,0,0.961,140.876,3906.516,0.136,0.272,0.000,0.000,0.000,0.000,0.000
1165466360671,516,2,7,0,0.961,140.876,3906.516,0.137,0.272,0.000,0.000,0.000,0.000,0.000
1166467850472,526,2,7,0,0.961,140.876,3906.516,0.066,0.272,0.000,0.000,0.000,0.000,0.000
1167470529167,535,2,7,0,0.961,140.876,3906.516,0.074,0.272,0.000,0.000,0.000,0.000,0.000
1168472212567,545,2,7,0,0.961,140.876,3906.516,0.063,0.272,0.000,0.000,0.000,0.000,0.000
1169472367123,555,2,7,0,0.961,140.876,3906.516,0.059,0.272,0.000,0.000,0.000,0.000,0.000
1170472489615,565,2,7,0,0.961,140.876,3906.516,0.052,0.272,0.000,0.000,0.000,0.000,0.000
1171472611986,575,2,7,0,0.961,140.876,3906.516,0.060,0.272,0.000,0.000,0.000,0.000,0.000
1172474205181,585,2,8,0,1.205,174.888,2888.768,0.155,0.272,0.000,0.000,0.000,0.000,0.000
1173474383137,594,2,8,0,1.205,174.888,2888.768,0.089,0.272,0.000,0.000,0.000,0.000,0.000
1174475055227,604,3,8,0,1.205,174.888,2888.768,0.085,0.272,0.000,0.000,0.000,0.000,0.000
1175475780634,614,3,8,0,1.205,174.888,2888.768,0.105,0.272,0.000,0.000,0.000,0.000,0.000
1176479846082,624,3,8,0,1.205,174.888,2888.768,0.096,0.272,0.000,0.000,0.000,0.000,0.000
