timestamp_ns,bsm_cycles,bsm_deadline_miss,provision_ok,provision_fail,last_keygen_ms,last_enroll_ms,last_pseudonym_ms,last_bsm_sign_ms,max_bsm_sign_ms,last_mutex_wait_ms,max_mutex_wait_ms,last_crl_check_ms,max_crl_check_ms,revoke_request_ms
1107401884726,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1108412517015,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1109416047087,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1110416229242,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1111416375474,9,1,1,0,1.849,140.653,2968.652,0.099,0.162,0.000,0.000,0.000,0.000,0.000
1112416536925,19,1,1,0,1.849,140.653,2968.652,0.074,0.162,0.000,0.000,0.000,0.000,0.000
1113416673207,29,1,1,0,1.849,140.653,2968.652,0.091,0.162,0.000,0.000,0.000,0.000,0.000
1114416817682,39,1,1,0,1.849,140.653,2968.652,0.074,0.162,0.000,0.000,0.000,0.000,0.000
1115420065285,49,1,1,0,1.849,140.653,2968.652,0.184,0.184,0.000,0.000,0.000,0.000,0.000
1116422589061,58,1,1,0,1.849,140.653,2968.652,0.083,0.184,0.000,0.000,0.000,0.000,0.000
1117425008225,68,1,1,0,1.849,140.653,2968.652,0.060,0.184,0.000,0.000,0.000,0.000,0.000
1118425330701,78,1,1,0,1.849,140.653,2968.652,0.084,0.184,0.000,0.000,0.000,0.000,0.000
1119425522234,87,1,2,0,0.840,137.934,3063.966,0.103,0.184,0.000,0.000,0.000,0.000,0.000
1120425698049,97,1,2,0,0.840,137.934,3063.966,0.068,0.184,0.000,0.000,0.000,0.000,0.000
1121425883434,107,1,2,0,0.840,137.934,3063.966,0.133,0.184,0.000,0.000,0.000,0.000,0.000
1122426095687,117,1,2,0,0.840,137.934,3063.966,0.067,0.184,0.000,0.000,0.000,0.000,0.000
1123431183564,127,1,2,0,0.840,137.934,3063.966,0.066,0.184,0.000,0.000,0.000,0.000,0.000
1124431670903,137,1,2,0,0.840,137.934,3063.966,0.052,0.184,0.000,0.000,0.000,0.000,0.000
1125433198303,146,1,2,0,0.840,137.934,3063.966,0.066,0.184,0.000,0.000,0.000,0.000,0.000
1126433467731,156,1,2,0,0.840,137.934,3063.966,0.069,0.184,0.000,0.000,0.000,0.000,0.000
1127433661935,166,1,3,0,0.581,274.336,3314.988,0.069,0.184,0.000,0.000,0.000,0.000,0.000
1128433796574,176,1,3,0,0.581,274.336,3314.988,0.133,0.184,0.000,0.000,0.000,0.000,0.000
1129433937038,186,1,3,0,0.581,274.336,3314.988,0.065,0.184,0.000,0.000,0.000,0.000,0.000
1130434135897,196,1,3,0,0.581,274.336,3314.988,0.196,0.196,0.000,0.000,0.000,0.000,0.000
1131434342680,206,1,3,0,0.581,274.336,3314.988,0.080,0.229,0.000,0.000,0.000,0.000,0.000
1132435093137,215,1,3,0,0.581,274.336,3314.988,0.075,0.229,0.000,0.000,0.000,0.000,0.000
1133438484987,225,1,3,0,0.581,274.336,3314.988,0.080,0.229,0.000,0.000,0.000,0.000,0.000
1134439869776,234,1,3,0,0.581,274.336,3314.988,0.069,0.229,0.000,0.000,0.000,0.000,0.000
