timestamp_ns,bsm_cycles,bsm_deadline_miss,provision_ok,provision_fail,last_keygen_ms,last_enroll_ms,last_pseudonym_ms,last_bsm_sign_ms,max_bsm_sign_ms,last_mutex_wait_ms,max_mutex_wait_ms,last_crl_check_ms,max_crl_check_ms,revoke_request_ms
1106352180356,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1107400297527,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1108403210991,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1109413957269,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1110414182460,9,1,1,0,1.984,146.963,2981.321,0.090,0.148,0.000,0.000,0.000,0.000,0.000
1111414388793,19,1,1,0,1.984,146.963,2981.321,0.073,0.148,0.000,0.000,0.000,0.000,0.000
1112414566073,29,1,1,0,1.984,146.963,2981.321,0.069,0.189,0.000,0.000,0.000,0.000,0.000
1113414721391,40,1,1,0,1.984,146.963,2981.321,0.062,0.189,0.000,0.000,0.000,0.000,0.000
1114414864354,50,1,1,0,1.984,146.963,2981.321,0.186,0.189,0.000,0.000,0.000,0.000,0.000
1115452881739,60,1,1,0,1.984,146.963,2981.321,0.141,0.189,0.000,0.000,0.000,0.000,0.000
1116456251814,70,1,1,0,1.984,146.963,2981.321,0.142,0.189,0.000,0.000,0.000,0.000,0.000
1117471097353,80,1,1,0,1.984,146.963,2981.321,0.065,0.189,0.000,0.000,0.000,0.000,0.000
1118473329371,90,1,2,0,0.490,151.926,3329.872,0.080,0.189,0.000,0.000,0.000,0.000,0.000
1119473536898,100,1,2,0,0.490,151.926,3329.872,0.070,0.189,0.000,0.000,0.000,0.000,0.000
1120473697205,111,1,2,0,0.490,151.926,3329.872,0.076,0.246,0.000,0.000,0.000,0.000,0.000
1121473836791,121,1,2,0,0.490,151.926,3329.872,0.123,0.246,0.000,0.000,0.000,0.000,0.000
1122474017746,131,1,2,0,0.490,151.926,3329.872,0.095,0.246,0.000,0.000,0.000,0.000,0.000
1123509488583,141,1,2,0,0.490,151.926,3329.872,0.064,0.246,0.000,0.000,0.000,0.000,0.000
1124536049003,151,1,2,0,0.490,151.926,3329.872,0.077,0.246,0.000,0.000,0.000,0.000,0.000
1125572921037,161,1,2,0,0.490,151.926,3329.872,0.068,0.246,0.000,0.000,0.000,0.000,0.000
1126596424576,171,1,3,0,0.577,158.733,3128.416,0.088,0.246,0.000,0.000,0.000,0.000,0.000
1127596590426,181,1,3,0,0.577,158.733,3128.416,0.072,0.246,0.000,0.000,0.000,0.000,0.000
1128596751333,191,1,3,0,0.577,158.733,3128.416,0.070,0.246,0.000,0.000,0.000,0.000,0.000
1129596975935,201,1,3,0,0.577,158.733,3128.416,0.127,0.246,0.000,0.000,0.000,0.000,0.000
1130597153438,211,1,3,0,0.577,158.733,3128.416,0.085,0.246,0.000,0.000,0.000,0.000,0.000
1131599728267,221,1,3,0,0.577,158.733,3128.416,0.067,0.246,0.000,0.000,0.000,0.000,0.000
1132622741864,231,1,3,0,0.577,158.733,3128.416,0.065,0.246,0.000,0.000,0.000,0.000,0.000
1133642654574,241,1,3,0,0.577,158.733,3128.416,0.052,0.246,0.000,0.000,0.000,0.000,0.000
1134661244402,251,1,3,0,0.577,158.733,3128.416,0.068,0.246,0.000,0.000,0.000,0.000,0.000
1135661390873,261,1,4,0,1.114,323.262,3257.618,0.060,0.246,0.000,0.000,0.000,0.000,0.000
1136661544515,271,1,4,0,1.114,323.262,3257.618,0.065,0.246,0.000,0.000,0.000,0.000,0.000
1137661702925,281,1,4,0,1.114,323.262,3257.618,0.142,0.246,0.000,0.000,0.000,0.000,0.000
1138661905892,291,1,4,0,1.114,323.262,3257.618,0.064,0.246,0.000,0.000,0.000,0.000,0.000
1139667170973,299,1,4,0,1.114,323.262,3257.618,0.078,0.246,0.000,0.000,0.000,0.000,0.000
1140669925390,310,2,4,0,1.114,323.262,3257.618,0.067,0.246,0.000,0.000,0.000,0.000,0.000
1141673072980,320,2,4,0,1.114,323.262,3257.618,0.067,0.246,0.000,0.000,0.000,0.000,0.000
1142674953248,330,2,4,0,1.114,323.262,3257.618,0.121,0.246,0.000,0.000,0.000,0.000,0.000
