timestamp_ns,bsm_cycles,bsm_deadline_miss,provision_ok,provision_fail,last_keygen_ms,last_enroll_ms,last_pseudonym_ms,last_bsm_sign_ms,max_bsm_sign_ms,last_mutex_wait_ms,max_mutex_wait_ms,last_crl_check_ms,max_crl_check_ms,revoke_request_ms
1111427490109,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1112427601248,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1113427720196,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1114427851687,0,0,1,0,1.781,136.822,2731.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1115428210247,11,1,1,0,1.781,136.822,2731.735,0.184,0.184,0.000,0.000,0.000,0.000,0.000
1116428304406,21,1,1,0,1.781,136.822,2731.735,0.090,0.184,0.000,0.000,0.000,0.000,0.000
1117428431510,31,1,1,0,1.781,136.822,2731.735,0.061,0.184,0.000,0.000,0.000,0.000,0.000
1118428573081,41,1,1,0,1.781,136.822,2731.735,0.081,0.184,0.000,0.000,0.000,0.000,0.000
1119428751163,51,1,1,0,1.781,136.822,2731.735,0.130,0.242,0.000,0.000,0.000,0.000,0.000
1120428886692,61,1,1,0,1.781,136.822,2731.735,0.057,0.242,0.000,0.000,0.000,0.000,0.000
1121428998677,71,1,1,0,1.781,136.822,2731.735,0.112,0.242,0.000,0.000,0.000,0.000,0.000
1122429109398,81,1,2,0,0.834,134.449,2755.742,0.126,0.242,0.000,0.000,0.000,0.000,0.000
1123429274370,91,1,2,0,0.834,134.449,2755.742,0.077,0.273,0.000,0.000,0.000,0.000,0.000
1124429492949,101,1,2,0,0.834,134.449,2755.742,0.063,0.273,0.000,0.000,0.000,0.000,0.000
1125429853784,111,1,2,0,0.834,134.449,2755.742,0.069,0.273,0.000,0.000,0.000,0.000,0.000
1126430062195,121,1,2,0,0.834,134.449,2755.742,0.068,0.273,0.000,0.000,0.000,0.000,0.000
1127430233778,131,1,2,0,0.834,134.449,2755.742,0.066,0.273,0.000,0.000,0.000,0.000,0.000
1128430397882,141,1,2,0,0.834,134.449,2755.742,0.057,0.273,0.000,0.000,0.000,0.000,0.000
1129430565849,151,1,2,0,0.834,134.449,2755.742,0.064,0.273,0.000,0.000,0.000,0.000,0.000
1130430761962,161,1,3,0,0.575,151.086,2794.037,0.132,0.273,0.000,0.000,0.000,0.000,0.000
1131434076393,171,1,3,0,0.575,151.086,2794.037,0.094,0.273,0.000,0.000,0.000,0.000,0.000
1132435086386,181,1,3,0,0.575,151.086,2794.037,0.074,0.273,0.000,0.000,0.000,0.000,0.000
1133436418226,191,1,3,0,0.575,151.086,2794.037,0.076,0.273,0.000,0.000,0.000,0.000,0.000
1134437233585,201,1,3,0,0.575,151.086,2794.037,0.200,0.273,0.000,0.000,0.000,0.000,0.000
1135437373649,210,1,3,0,0.575,151.086,2794.037,0.045,0.273,0.000,0.000,0.000,0.000,0.000
1136437518353,220,1,3,0,0.575,151.086,2794.037,0.066,0.273,0.000,0.000,0.000,0.000,0.000
1137437653939,230,1,3,0,0.575,151.086,2794.037,0.057,0.273,0.000,0.000,0.000,0.000,0.000
1138437779679,241,1,4,0,1.378,144.661,2832.586,0.067,0.273,0.000,0.000,0.000,0.000,0.000
1139438265965,251,1,4,0,1.378,144.661,2832.586,0.075,0.273,0.000,0.000,0.000,0.000,0.000
1140438926357,261,1,4,0,1.378,144.661,2832.586,0.067,0.273,0.000,0.000,0.000,0.000,0.000
1141439873905,270,1,4,0,1.378,144.661,2832.586,0.081,0.273,0.000,0.000,0.000,0.000,0.000
1142440462814,280,1,4,0,1.378,144.661,2832.586,0.065,0.273,0.000,0.000,0.000,0.000,0.000
1143440611478,290,1,4,0,1.378,144.661,2832.586,0.074,0.273,0.000,0.000,0.000,0.000,0.000
1144440844206,298,1,4,0,1.378,144.661,2832.586,0.118,0.273,0.000,0.000,0.000,0.000,0.000
1145441158789,309,2,4,0,1.378,144.661,2832.586,0.078,0.273,0.000,0.000,0.000,0.000,0.000
1146441439289,320,2,5,0,0.616,144.617,2964.852,0.091,0.273,0.000,0.000,0.000,0.000,134.307
1147441620249,330,2,5,0,0.616,144.617,2964.852,0.078,0.273,0.000,0.000,0.000,0.000,134.307
1148442103534,340,2,5,0,0.616,144.617,2964.852,0.094,0.273,0.000,0.000,0.000,0.000,134.307
1149442829145,349,2,5,0,0.616,144.617,2964.852,0.076,0.273,0.000,0.000,0.000,0.000,134.307
1150445943133,360,2,5,0,0.616,144.617,2964.852,0.146,0.273,0.000,0.000,0.000,0.000,134.307
1151446746956,370,2,5,0,0.616,144.617,2964.852,0.131,0.273,0.000,0.000,0.000,0.000,134.307
1152450599853,380,2,5,0,0.616,144.617,2964.852,0.093,0.273,0.000,0.000,0.000,0.000,134.307
1153450735331,390,2,5,0,0.616,144.617,2964.852,0.085,0.273,0.000,0.000,0.000,0.000,134.307
1154450924128,400,2,5,0,0.616,144.617,2964.852,0.071,0.273,0.000,0.000,0.000,0.000,134.307
1155451123446,410,2,6,0,0.582,155.756,2935.625,0.076,0.273,0.000,0.000,0.000,0.000,0.000
1156451330103,420,2,6,0,0.582,155.756,2935.625,0.065,0.273,0.000,0.000,0.000,0.000,0.000
1157451533828,430,2,6,0,0.582,155.756,2935.625,0.079,0.273,0.000,0.000,0.000,0.000,0.000
1158454321188,440,2,6,0,0.582,155.756,2935.625,0.134,0.273,0.000,0.000,0.000,0.000,0.000
1159457121191,450,2,6,0,0.582,155.756,2935.625,0.092,0.273,0.000,0.000,0.000,0.000,0.000
1160460053018,459,2,6,0,0.582,155.756,2935.625,0.076,0.273,0.000,0.000,0.000,0.000,0.000
1161460174651,470,2,6,0,0.582,155.756,2935.625,0.077,0.273,0.000,0.000,0.000,0.000,0.000
1162460348360,480,2,6,0,0.582,155.756,2935.625,0.081,0.273,0.000,0.000,0.000,0.000,0.000
1163460470831,490,2,7,0,1.066,160.759,2918.298,0.092,0.273,0.000,0.001,0.000,0.000,0.000
1164464708040,500,2,7,0,1.066,160.759,2918.298,0.093,0.273,0.000,0.001,0.000,0.000,0.000
1165467646330,509,2,7,0,1.066,160.759,2918.298,0.157,0.273,0.000,0.001,0.000,0.000,0.000
1166468059936,519,2,7,0,1.066,160.759,2918.298,0.066,0.273,0.000,0.001,0.000,0.000,0.000
1167470530998,529,2,7,0,1.066,160.759,2918.298,0.067,0.273,0.000,0.001,0.000,0.000,0.000
1168470623055,539,2,7,0,1.066,160.759,2918.298,0.067,0.273,0.000,0.001,0.000,0.000,0.000
1169470726278,549,2,7,0,1.066,160.759,2918.298,0.127,0.273,0.000,0.001,0.000,0.000,0.000
1170470861084,559,2,7,0,1.066,160.759,2918.298,0.121,0.273,0.000,0.001,0.000,0.000,0.000
1171470993163,570,2,8,0,0.582,141.380,3109.592,0.063,0.273,0.000,0.001,0.000,0.000,0.000
1172474200777,580,2,8,0,0.582,141.380,3109.592,0.066,0.273,0.000,0.001,0.000,0.000,0.000
1173477339790,589,2,8,0,0.582,141.380,3109.592,0.126,0.273,0.000,0.001,0.000,0.000,0.000
1174477517110,598,2,8,0,0.582,141.380,3109.592,0.074,0.273,0.000,0.001,0.000,0.000,0.000
1175477779707,609,3,8,0,0.582,141.380,3109.592,0.170,0.273,0.000,0.001,0.000,0.000,0.000
1176479853030,619,3,8,0,0.582,141.380,3109.592,0.076,0.273,0.000,0.001,0.000,0.000,0.000
1177479973286,629,3,8,0,0.582,141.380,3109.592,0.074,0.273,0.000,0.001,0.000,0.000,0.000
1178480105945,639,3,8,0,0.582,141.380,3109.592,0.077,0.273,0.000,0.001,0.000,0.000,0.000
1179480263102,649,3,9,0,1.093,247.528,3045.148,0.073,0.273,0.000,0.001,0.000,0.000,0.000
